"dimension1","medium","landingPagePath","exitPagePath","userType","sessionCount","daysSinceLastSession","sessions","pageviews","uniquePageviews","sessionDuration"
61407594640058,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
61407602761833,"referral","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61407627430200,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61407639635027,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61407647004012,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61407671827332,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61407678486385,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
61407688243580,"organic","/mongodb-aggregation-examples/","/mongodb-aggregation-examples/","New Visitor",1,0,1,1,1,0
61407705488791,"organic","/how-can-r-and-hadoop-be-used-together/","/how-can-r-and-hadoop-be-used-together/","New Visitor",1,0,1,1,1,0
61407707532885,"organic","/category/r/","/category/r/","New Visitor",1,0,1,1,1,0
61407707532885,"organic","/regularization-implementation-r/","/regularization-implementation-r/","Returning Visitor",2,0,1,1,1,0
61407717962467,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61407741390342,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
61407743129845,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
61407748998081,"(none)","/predictive-analysis-in-ecommerce/","/","New Visitor",1,0,1,2,2,110
61407753489282,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
61407756529082,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
61407757326907,"organic","/mongodb-basics-with-shell/","/mongodb-basics-with-shell/","New Visitor",1,0,1,1,1,0
61407763938750,"organic","/mongodb-basics-with-shell/","/mongodb-basics-with-shell/","New Visitor",1,0,1,1,1,0
61407763938750,"organic","/mongodb-basics-with-shell/","/mongodb-basics-with-shell/","Returning Visitor",2,0,1,1,1,0
61407771036995,"organic","/mongodb-basics-with-shell/","/mongodb-basics-with-shell/","New Visitor",1,0,1,1,1,0
61407780252263,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
61407803895743,"(none)","/predictive-analysis-in-ecommerce/","/","New Visitor",1,0,1,2,2,97
61407813370214,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61407816038771,"(none)","/predictive-analysis-in-ecommerce/","/","New Visitor",1,0,1,2,2,72
61407822290217,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61407823648945,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,2,1,22
61407827460078,"organic","/mongodb-basics-with-shell/","/mongodb-basics-with-shell/","New Visitor",1,0,1,1,1,0
61407836726044,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
61407836942113,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,2,1,26
61407849272005,"organic","/regularization-implementation-r/","/regularization-implementation-r/","New Visitor",1,0,1,1,1,0
61407849272005,"organic","/regularization-implementation-r/","/regularization-implementation-r/","Returning Visitor",2,0,1,1,1,0
61407852138126,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61407867601136,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61407870322201,"(none)","/predictive-analysis-in-ecommerce/","/category/machine-learning/","New Visitor",1,0,1,13,8,446
61407888881569,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
61407890856551,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
61407894390428,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61407906359417,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
61407924477187,"(none)","/predictive-analysis-in-ecommerce/","/mongodb-introduction-part-2/","New Visitor",1,0,1,4,3,232
61407927200535,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
61407931832070,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
61407941587540,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
61407945750214,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
61407947088203,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61407948561923,"organic","/mongodb-aggregation-framework/","/mongodb-aggregation-framework/","New Visitor",1,0,1,1,1,0
61407955058315,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
61408004897568,"organic","/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,5,4,121
61408011392184,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
61408012960857,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
61408013656649,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
61408022413531,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61408038852667,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
61408039106490,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61408051762398,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
61408053594474,"organic","/understanding-data-analytics-project-life-cycle/","/understanding-data-analytics-project-life-cycle/","Returning Visitor",2,0,1,1,1,0
61408053594474,"organic","/understanding-data-analytics-project-life-cycle/","/understanding-data-analytics-project-life-cycle/","Returning Visitor",3,0,1,1,1,0
61408053594474,"organic","/understanding-data-analytics-project-life-cycle/","/understanding-data-analytics-project-life-cycle/","Returning Visitor",4,0,1,1,1,0
61408053594474,"referral","/understanding-data-analytics-project-life-cycle/","/understanding-data-analytics-project-life-cycle/","New Visitor",1,0,1,1,1,0
61408079158900,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
61408085250011,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61408088114787,"organic","/regularization-implementation-r/","/regularization-implementation-r/","New Visitor",1,0,1,1,1,0
61408123052129,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,2,1,348
61408133560608,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61408135112945,"(none)","/predictive-analysis-in-ecommerce/","/category/machine-learning/","New Visitor",1,0,1,2,2,78
61408195050619,"(none)","/author/amar/","/author/amar/","New Visitor",1,0,1,1,1,0
61408201034933,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61408212205689,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
61408238199526,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
61408245378676,"organic","/category/machine-learning/","/category/machine-learning/","New Visitor",1,0,1,3,2,21
61408275167079,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61408277356483,"(none)","/predictive-analysis-in-ecommerce/","/category/hadoop/","New Visitor",1,0,1,4,4,241
61408292970777,"referral","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
61408292970777,"referral","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","Returning Visitor",2,0,1,1,1,0
61408293334707,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61408302028321,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","New Visitor",1,0,1,2,2,161
61408344248448,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
61408349288892,"organic","/trick-convert-mongo-shell-query-equivalent-java-objects/","/trick-convert-mongo-shell-query-equivalent-java-objects/","New Visitor",1,0,1,1,1,0
61408360781747,"organic","/understanding-data-analytics-project-life-cycle/","/understanding-data-analytics-project-life-cycle/","New Visitor",1,0,1,1,1,0
61408384792274,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61408415873763,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
61408418466102,"organic","/regularization-implementation-r/","/regularization-implementation-r/","New Visitor",1,0,1,1,1,0
61408426463166,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
61408437410156,"organic","/linear-regression-with-r-step-by-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","Returning Visitor",2,0,1,7,6,359
61408437410156,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","New Visitor",1,0,1,35,12,1211
61408438660595,"organic","/understanding-data-analytics-project-life-cycle/","/understanding-data-analytics-project-life-cycle/","New Visitor",1,0,1,1,1,0
61408445655799,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
61408455759117,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
61408460207011,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61408461077087,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
61408465383451,"organic","/linear-regression-with-r-step-by-step-implementation-part-1/","/linear-regression-with-r-step-by-step-implementation-part-1/","New Visitor",1,0,1,1,1,0
61408466685871,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
61408468120861,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
61408470368817,"organic","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","New Visitor",1,0,1,1,1,0
61408474498946,"(none)","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","Returning Visitor",2,0,1,1,1,0
61408474498946,"(none)","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","Returning Visitor",3,1,1,1,1,0
61408474498946,"(none)","/logistic-regression-r-step-step-implementation-part-2/","/regularization-implementation-r/","New Visitor",1,0,1,2,2,60
61408476595262,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
61408486549170,"(none)","/linear-regression-with-r-step-by-step-implementation-part-2/","/linear-regression-with-r-step-by-step-implementation-part-2/","New Visitor",1,0,1,4,2,467
61408487928541,"organic","/regularization-implementation-r/","/regularization-implementation-r/","New Visitor",1,0,1,1,1,0
61408490138167,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
61408490815278,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
61408490815278,"referral","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","/tag/logistic-regression/","Returning Visitor",2,0,1,2,2,23
61408498334064,"referral","/","/how-can-r-and-hadoop-be-used-together/","New Visitor",1,0,1,3,3,310
61408499692042,"organic","/","/","New Visitor",1,0,1,1,1,0
61408499692042,"organic","/","/","Returning Visitor",2,6,1,1,1,0
61408558408495,"(none)","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","New Visitor",1,0,1,1,1,0
61408567492961,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61408568609818,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
61408576449755,"organic","/trick-convert-mongo-shell-query-equivalent-java-objects/","/trick-convert-mongo-shell-query-equivalent-java-objects/","New Visitor",1,0,1,1,1,0
61408605535009,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
61408630803356,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
61408632121343,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
61408642677782,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
61408648398333,"organic","/","/mongodb-aggregation-examples/","New Visitor",1,0,1,15,8,1625
61408650944817,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
61408667311612,"organic","/regularization-implementation-r/","/regularization-implementation-r/","New Visitor",1,0,1,1,1,0
61408670977010,"referral","/regularization-implementation-r/","/regularization-implementation-r/","New Visitor",1,0,1,2,1,165
61408687149735,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
61408701364913,"organic","/introduction-mongodb/","/introduction-mongodb/","New Visitor",1,0,1,1,1,0
61408703480476,"organic","/mongodb-aggregation-framework/","/mongodb-aggregation-framework/","New Visitor",1,0,1,1,1,0
61408711605670,"organic","/counting-sub-patents-of-given-patents-using-mapreduce/","/counting-sub-patents-of-given-patents-using-mapreduce/","New Visitor",1,0,1,1,1,0
61408711978695,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
61408745882305,"organic","/how-can-r-and-hadoop-be-used-together/","/how-can-r-and-hadoop-be-used-together/","New Visitor",1,0,1,1,1,0
61408771202168,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
61408773817044,"(none)","/","/","New Visitor",1,0,1,1,1,0
61408773817044,"(none)","/","/","Returning Visitor",2,2,1,1,1,0
61408788372646,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
61408833865193,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
61408862781918,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
61408892577471,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61408910122455,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
61408914497588,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
61408972845806,"organic","/understanding-data-analytics-project-life-cycle/","/understanding-data-analytics-project-life-cycle/","New Visitor",1,0,1,1,1,0
61408972845806,"organic","/understanding-data-analytics-project-life-cycle/","/understanding-data-analytics-project-life-cycle/","Returning Visitor",2,9,1,1,1,0
61408974179626,"organic","/how-can-r-and-hadoop-be-used-together/","/how-can-r-and-hadoop-be-used-together/","New Visitor",1,0,1,1,1,0
61408993511190,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
61408999953831,"referral","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","New Visitor",1,0,1,3,2,33
61409030903138,"organic","/mongodb-aggregation-framework/","/mongodb-aggregation-framework/","New Visitor",1,0,1,1,1,0
61409037855895,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
61409058346582,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
61409062162846,"referral","/","/","New Visitor",1,0,1,1,1,0
61409071417017,"referral","/","/","New Visitor",1,0,1,1,1,0
61409072825278,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","Returning Visitor",2,22,1,1,1,0
61409072825278,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","Returning Visitor",3,0,1,1,1,0
61409080399911,"organic","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","New Visitor",1,0,1,1,1,0
61409090875030,"organic","/","/","Returning Visitor",2,23,1,4,2,100
61409090875030,"organic","/","/","Returning Visitor",3,2,1,1,1,0
61409090875030,"organic","/","/","Returning Visitor",4,0,1,5,4,69
61409090875030,"organic","/","/","Returning Visitor",5,2,1,4,1,236
61409090875030,"organic","/","/","Returning Visitor",7,21,1,1,1,0
61409090875030,"organic","/","/build-predictive-model-big-data-using-r-mysql-part-3/","Returning Visitor",6,0,1,8,4,198
61409090875030,"organic","/","/regularization-implementation-r/","New Visitor",1,0,1,2,2,16
61409097880618,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
61409139440259,"referral","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61409140251162,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
61409148464685,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
61409152074179,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
61409154394821,"organic","/mongodb-basic-setup-on-windows/","/mongodb-basic-setup-on-windows/","New Visitor",1,0,1,1,1,0
61409173856838,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,2,1,101
61409177083535,"organic","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","New Visitor",1,0,1,1,1,0
61409201838823,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
61409203033787,"organic","/understanding-data-analytics-project-life-cycle/","/understanding-data-analytics-project-life-cycle/","New Visitor",1,0,1,1,1,0
61409209461533,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
61409217961986,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
61409254347485,"organic","/regularization-implementation-r/","/regularization-implementation-r/","New Visitor",1,0,1,1,1,0
61409254347485,"organic","/regularization-implementation-r/","/regularization-implementation-r/","Returning Visitor",2,3,1,1,1,0
61409297707098,"referral","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61409302322585,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
61409304078373,"referral","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61409361425245,"organic","/regularization-implementation-r/","/regularization-implementation-r/","New Visitor",1,0,1,1,1,0
61409371428689,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61409371789401,"(none)","/predictive-analysis-in-ecommerce/","/tag/predictive-analsyis/","New Visitor",1,0,1,2,2,90
61409400213309,"(none)","/predictive-analysis-in-ecommerce/","/2014/06/","New Visitor",1,0,1,2,2,163
61409403562160,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
61409409798145,"organic","/understanding-data-analytics-project-life-cycle/","/understanding-data-analytics-project-life-cycle/","New Visitor",1,0,1,1,1,0
61409411798418,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
61409416831253,"organic","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
61409440780524,"organic","/logistic-regression-r-step-step-implementation-part-2/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,2,1,927
61409510672050,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
61409525735234,"organic","/introduction-mongodb/","/introduction-mongodb/","New Visitor",1,0,1,1,1,0
61409528247128,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61409559386205,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
61409574200996,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
61409589079680,"organic","/logistic-regression-wirh-r-step-by-step-implementation-part-1/","/logistic-regression-r-step-step-implementation-part-2/","New Visitor",1,0,1,2,2,34
61409620442332,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
61409636887227,"referral","/","/category/r/","New Visitor",1,0,1,2,2,40
61409647328291,"(none)","/predictive-analysis-in-ecommerce/","/category/r/","New Visitor",1,0,1,2,2,72
61409647542481,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61409654894524,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61409657557683,"organic","/mongodb-aggregation-examples/","/mongodb-aggregation-examples/","New Visitor",1,0,1,1,1,0
61409664795669,"referral","/","/","New Visitor",1,0,1,1,1,0
61409666856644,"referral","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61409668835240,"referral","/","/","New Visitor",1,0,1,1,1,0
61409671481687,"(none)","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","New Visitor",1,0,1,1,1,0
61409671481687,"(none)","/getting-started-with-mapreduce-using-eclipse-2/","/getting-started-with-mapreduce-using-eclipse-2/","Returning Visitor",2,0,1,1,1,0
61409674288045,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
61409686126300,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61409701963153,"(none)","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61409709014624,"organic","/linear-regression-with-r-step-by-step-implementation-part-2/","/linear-regression-with-r-step-by-step-implementation-part-2/","New Visitor",1,0,1,1,1,0
61409737965841,"organic","/mongodb-schema-design/","/mongodb-schema-design/","New Visitor",1,0,1,1,1,0
61409742809971,"organic","/predictive-analysis-in-ecommerce/","/predictive-analysis-in-ecommerce/","New Visitor",1,0,1,1,1,0
61409752997545,"organic","/trick-convert-mongo-shell-query-equivalent-java-objects/","/trick-convert-mongo-shell-query-equivalent-java-objects/","New Visitor",1,0,1,1,1,0
61409767786035,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,1,1,0
61409773500646,"(none)","/regularization-implementation-r/","/regularization-implementation-r/","New Visitor",1,0,1,1,1,0
61409779731028,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","New Visitor",1,0,1,2,1,1625
61409779731028,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","Returning Visitor",10,1,1,1,1,0
61409779731028,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","Returning Visitor",11,0,1,1,1,0
61409779731028,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","Returning Visitor",12,0,1,1,1,0
61409779731028,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","Returning Visitor",13,0,1,1,1,0
61409779731028,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","Returning Visitor",14,0,1,1,1,0
61409779731028,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","Returning Visitor",15,0,1,1,1,0
61409779731028,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","Returning Visitor",16,0,1,1,1,0
61409779731028,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","Returning Visitor",17,0,1,1,1,0
61409779731028,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","Returning Visitor",18,0,1,1,1,0
61409779731028,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","Returning Visitor",19,0,1,1,1,0
61409779731028,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","Returning Visitor",2,0,1,1,1,0
61409779731028,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","Returning Visitor",20,0,1,1,1,0
61409779731028,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","Returning Visitor",3,0,1,1,1,0
61409779731028,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","Returning Visitor",4,0,1,1,1,0
61409779731028,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","Returning Visitor",5,0,1,1,1,0
61409779731028,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","Returning Visitor",6,0,1,1,1,0
61409779731028,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","Returning Visitor",7,0,1,1,1,0
61409779731028,"organic","/mongodb-basics-with-java/","/mongodb-basics-with-java/","Returning Visitor",8,0,1,1,1,0
